User-ID,Location,Age
170947,"sheldon, iowa, usa",35.0
170966,"port mcneill, british columbia, canada",36.0
170969,"richmond, virginia, usa",35.0
170985,"shreveport, louisiana, usa",
170997,"westminster, california, usa",66.0
171004,"sacramento, california, usa",50.0
171007,"alamogordo, new mexico, usa",38.0
171013,"germantown, illinois, usa",46.0
171024,"boston, massachusetts, usa",
171026,"wadsworth, ohio, usa",
171050,"corydon, indiana, usa",41.0
171065,"yancey, texas, usa",32.0
171078,"langley, british columbia, canada",43.0
171079,"stratton, ontario, canada",
171088,"cambridge, minnesota, usa",
171096,"greenville, south carolina, usa",
171104,"port moody, british columbia, canada",
171107,"pensacola, florida, usa",
171118,"toronto, ontario, canada",47.0
171130,"bloomington, indiana, usa",
171134,"den haag, zuid-holland, netherlands",46.0
171157,"sedalia, missouri, usa",32.0
171165,"petaling jaya, selangor, malaysia",36.0
171177,"greenwood, indiana, usa",40.0
171216,"washington township, new jersey, usa",
171251,"seattle, washington, usa",
171295,"silver spring, maryland, usa",27.0
171311,"milton, west virginia, usa",
171329,"chula vista, california, usa",
171346,"austin, texas, usa",
171359,"suisun city, california, usa",
171382,"concord, california, usa",
171394,"buffalo, new york, usa",44.0
171400,"kent, ,",
171431,"halifax, nova scotia, canada",52.0
171435,"silver spring, maryland, usa",
171444,"carlsbad, california, usa",36.0
171445,"berkeley, california, usa",37.0
171454,"albuquerque, new mexico, usa",
171467,"ringle, ,",
171475,"mentor, ohio, usa",44.0
171494,"golden, colorado, usa",42.0
171496,"st. louis, missouri, usa",27.0
171506,"seattle, washington, usa",30.0
171522,"paris, n/a,",
171610,"marshalltown, iowa, usa",46.0
171623,"hendersonville, tennessee, usa",
171638,"trout creek, montana, usa",50.0
171669,"hot springs, south dakota, usa",49.0
171680,"san angelo, texas, usa",36.0
171703,"christchurch, canterbury, new zealand",41.0
171728,"novi, michigan, usa",
171765,"ottawa, ontario, canada",37.0
171767,"desoto, missouri, usa",
171774,"richmond, virginia, usa",20.0
171779,"nottingham, maryland, usa",
171783,"st. charles, missouri, usa",20.0
171804,"bristow, ,",
171818,"sacramento, california, usa",31.0
171846,"graz, steiermark, austria",
171858,"loveland, colorado, usa",
171859,"mississauga, ontario, canada",
171884,"cañon city, ,",
171936,"grants pass, oregon, usa",43.0
171939,"new york, new york, usa",24.0
171940,"rocky hill, connecticut, usa",26.0
171967,"kyle, texas, usa",
171968,"irving, texas, usa",23.0
171970,"elmhurst, illinois, usa",
171986,"sandhurst, england, united kingdom",47.0
171988,"biwer, n/a, luxembourg",31.0
171999,"sayreville, new jersey, usa",
172010,"shreveport, louisiana, usa",21.0
172030,"rainsville, alabama, usa",30.0
172045,"sugar land, texas, usa",
172047,"denver, colorado, usa",
172048,"manchester, new hampshire, usa",
172061,"portland, oregon, usa",25.0
172089,"loleta, california, usa",
172096,"thunder bay, ontario, canada",44.0
172098,"grove city, ohio, usa",42.0
172115,"westlake village, california, usa",23.0
172118,"san diego, california, usa",
172119,"alexandria, virginia, usa",28.0
172122,"knotts island, north carolina, usa",44.0
172131,"savannah, georgia, usa",
172163,"saskatoon, saskatchewan, canada",
172175,"bellingham, washington, usa",
172179,"middletown, connecticut, usa",58.0
172192,"ann arbor, michigan, usa",36.0
172198,"fernandina beach, florida, usa",
172203,"sandy, utah, usa",45.0
172205,"baltimore, maryland, usa",54.0
172215,"hythe, alberta, canada",
172216,"toronto, ontario, canada",
172233,"deggendorf, bayern, germany",
172234,"tucson, arizona, usa",59.0
172235,"drummond, victoria, australia",59.0
172240,"niagara falls, new york, usa",34.0
172248,"mooroolbark, victoria, australia",35.0
172260,"long beach, new york, usa",
172293,"n/a, n/a, united kingdom",
172299,"new orleans, louisiana, usa",52.0
172311,"toronto, ontario, canada",32.0
172371,"mora, n/a, sweden",
172374,"san bernardino, california, usa",20.0
172377,"cleveland, ohio, usa",28.0
172382,"cumbria, england, united kingdom",44.0
172406,"pikeville, north carolina, usa",29.0
172454,"simi valley, ,",
172491,"richmond, virginia, usa",
172512,"louisville, kentucky, usa",25.0
172539,"lakewood, california, usa",
172580,"shreveport, louisiana, usa",
172593,"columbia, south carolina, usa",
172613,"pforzheim, baden-wuerttemberg, germany",39.0
172624,"ramstein, rheinland-pfalz, germany",
172664,"paderborn, nordrhein-westfalen, germany",32.0
172665,"vancouver, british columbia, canada",40.0
172687,"salem, oregon, usa",
172742,"astoria, oregon, usa",44.0
172760,"san antonio, texas, usa",29.0
172776,"portland, oregon, usa",
172783,"douglasville, georgia, usa",29.0
172787,"rio de janeiro, rio de janeiro, brazil",47.0
172834,"champaign, illinois, usa",33.0
172852,"pleasantville, new york, usa",
172870,"sheffield, south yorkshire, united kingdom",
172874,"kilmarnock, scotland, united kingdom",26.0
172888,"valence, rhône alpes, france",57.0
172951,"buckhannon, west virginia, usa",48.0
172952,"seattle, ,",
173001,"wellington, wellington, new zealand",53.0
173006,"amsterdam, n/a, netherlands",
173013,"valatie, new york, usa",57.0
173018,"christchurch, canterbury, new zealand",
173020,"chillicothe, illinois, usa",
173027,"simsbury, connecticut, usa",47.0
173109,"rock springs, wyoming, usa",
173111,"west columbia, south carolina, usa",36.0
173122,"saint paul, minnesota, usa",28.0
173131,"sydney, new south wales, australia",25.0
173180,"corvallis, oregon, usa",30.0
173190,"vail, colorado, usa",
173192,"el cajon, california, usa",66.0
173216,"chemainus, british columbia, canada",
173243,"barry, wales, united kingdom",37.0
173252,"san mateo, california, usa",
173280,"southold, new york, usa",41.0
173291,"greensboro, north carolina, usa",29.0
173298,"port townsend, washington, usa",
173301,"spanish fork, utah, usa",54.0
173314,"albuquerque, new mexico, usa",50.0
173315,"aiken, south carolina, usa",77.0
173342,"louisa, virginia, usa",27.0
173343,"westminster, maryland, usa",
173354,"meadville, pennsylvania, usa",26.0
173357,"austin, texas, usa",30.0
173415,"chicago, illinois, usa",31.0
173433,"ames, iowa, usa",
173441,"ayton, scotland, united kingdom",22.0
173481,"arlington, texas, usa",69.0
173485,"dunbar, west virginia, usa",
173486,"citronelle, alabama, usa",45.0
173494,"herkimer, new york, usa",19.0
173508,"nyc, new york, usa",26.0
173509,"juneau, alaska, usa",50.0
173510,"mercer, pennsylvania, usa",14.0
173517,"eliot, maine, usa",35.0
173526,"tacoma, washington, usa",
173538,"ipswich, england, united kingdom",27.0
173552,"raleigh, north carolina, usa",32.0
173560,"manchester, lancashire, united kingdom",
173586,"grimsby, ontario, canada",
173632,"graz, steiermark, austria",36.0
173652,"hialeah, florida, usa",
173669,"rochester, new york, usa",
173679,"regensburg, bavaria, germany",27.0
173684,"chula vista, california, usa",15.0
173691,"cary, north carolina, usa",44.0
173728,"charleston, west virginia, usa",
173743,"gloucester, massachusetts, usa",35.0
173773,"springfield, illinois, usa",36.0
173781,"san mateo, california, usa",32.0
173828,"rome, ohio, usa",56.0
173830,"redwood city, california, usa",21.0
173835,"manchester, missouri, usa",53.0
173860,"chicago, illinois, usa",48.0
173879,"valley stream, new york, usa",25.0
173881,"festus, missouri, usa",32.0
173901,"glenwood, arkansas, usa",45.0
173906,"berkeley, california, usa",32.0
173929,"palo alto, california, usa",43.0
173935,"dale city, virginia, usa",25.0
173951,"chevy chase, maryland, usa",
173999,"lignières, neuchâtel, switzerland",33.0
174004,"n/a, n/a, hong kong",51.0
174017,"henstridge, england, united kingdom",34.0
174018,"halifax, nova scotia, canada",
174034,"surrey, british columbia, canada",50.0
174072,"austin, texas, usa",
174092,"holybourne, england, united kingdom",34.0
174131,"austin, texas, usa",
174140,"new cumberland, pennsylvania, usa",23.0
174142,"indian head, maryland, usa",26.0
174145,"seattle, washington, usa",47.0
174151,"carrollton, georgia, usa",34.0
174154,"crystal lake, ,",
174168,"tustin, california, usa",33.0
174179,"huntington beach, california, usa",
174190,"st. charles, missouri, usa",43.0
174195,"whitehorse, yukon territory, canada",26.0
174216,"hamilton, ohio, usa",36.0
174244,"jacksonville, florida, usa",25.0
174273,"hann. münden, niedersachsen, germany",44.0
174276,"jamesburg, new jersey, usa",1.0
174304,"st. louis, missouri, usa",26.0
174307,"perry, florida,",36.0
174313,"fishers, indiana, usa",45.0
174322,"bagshot, england, united kingdom",36.0
174326,"winnipeg, manitoba, canada",38.0
174334,"guildford, n/a, united kingdom",
174375,"norman, oklahoma, usa",31.0
174405,"waterloo, ontario, canada",34.0
174428,"morrisville, north carolina, usa",37.0
174434,"herkimer, new york, usa",18.0
174501,"austin, texas, usa",
174503,"stirling, ontario, canada",20.0
174506,"salisbury, missouri, usa",
174509,"new london, ohio, usa",3.0
174568,"klamath falls, oregon, usa",23.0
174574,"dayton, tennessee, usa",
174581,"annapolis, ,",59.0
174590,"arlington heights, illinois, usa",
174596,"jackson heights, new york, usa",
174597,"victoria, british columbia, canada",26.0
174600,"piedmont, west virginia, usa",41.0
174610,"roseburg, oregon, usa",47.0
174615,"toronto, ontario, canada",
174625,"houston, texas,",32.0
174630,"anchorage, alaska, usa",49.0
174633,"nashville, tennessee, usa",31.0
174642,"zelienople, pennsylvania, usa",
174655,"la canada, california, usa",60.0
174657,"modesto, california, usa",31.0
174687,"gloucester, massachusetts, usa",
174692,"lagrange, ,",59.0
174694,"kewaskum, wisconsin, usa",46.0
174699,"hackettstown, new jersey, usa",47.0
174700,"toronto, ontario, canada",47.0
174707,"albany, california, usa",
174709,"bellevue, nebraska, usa",37.0
174714,"roeland park, kansas, usa",25.0
174719,"st paul, minnesota, usa",35.0
174723,"northport, alabama,",
174726,"san diego, california, usa",
174738,"elkhart, indiana, usa",43.0
174788,"houston, ,",58.0
174791,"long beach, california, usa",38.0
174793,"visalia, california, usa",52.0
174807,"upland, california, usa",39.0
174817,"belleville, illinois, usa",
174827,"lexington, kentucky, usa",46.0
174830,"college station, texas, usa",
174834,"portland, oregon, usa",59.0
174851,"missoula, montana, usa",43.0
174856,"new york, new york, usa",26.0
174861,"malden, massachusetts, usa",21.0
174881,"el cerrito, california, usa",
174892,"milford, connecticut,",
174911,"rochester, new hampshire, usa",
174913,"lee`s summit, missouri, usa",36.0
174914,"perth, western australia, australia",33.0
174916,"sandy, , usa",
174918,"minneapolis, minnesota, usa",59.0
174946,"bridgewater, connecticut, usa",
174962,"lisboa, loures, portugal",20.0
174977,"tulsa, oklahoma, usa",15.0
174978,"bradenton, florida, usa",35.0
174987,"bentonville, arkansas, usa",32.0
174993,"cumberland, rhode island, usa",
174998,"citrus heights, california, usa",
175000,"ridgeland, mississippi, usa",27.0
175002,"sydney, new south wales, australia",35.0
175003,"round rock, texas, usa",33.0
175021,"temecula, california, usa",
175026,"penticton, british columbia, canada",
175040,"st. paul, minnesota, usa",
175052,"chicago, illinois, usa",57.0
175070,"brandon, mississippi, usa",31.0
175075,"north vancouver, british columbia, canada",
175093,"angola, new york, usa",
175100,"walled lake, ,",55.0
175101,"tampa, florida, usa",61.0
175103,"meadville, pennsylvania, usa",
175117,"royersford, pennsylvania, usa",
175123,"statesville, north carolina, usa",
175145,"durham, north carolina, usa",33.0
175149,"mt. pleasant, michigan, usa",32.0
175174,"whittier, california, usa",
175185,"nanaimo, british columbia, canada",41.0
175205,"great falls, montana, usa",
175206,"shelby township, michigan, usa",40.0
175223,"fort meade, maryland, usa",
175234,"seattle, washington, usa",41.0
175235,"shelby, north carolina, usa",44.0
175243,"athens, georgia, usa",
175249,"poughkeepsie, new york, usa",
175254,"davis, california, usa",
175266,"gallup mills, vermont, usa",49.0
175271,"bellevue, idaho, usa",55.0
175283,"laramie, wyoming, usa",29.0
175287,"roanoke, virginia, usa",32.0
175304,"cottonwood, california,",
175307,"memphis, tennessee, usa",39.0
175315,"tottenham, ontario, canada",31.0
175329,"san diego, california, usa",
175377,"raleigh, north carolina, usa",31.0
175399,"birmingham, west midlands, united kingdom",
175402,"san diego, california, usa",
175430,"kranenburg, nordrhein-westfalen, germany",56.0
175443,"houston, texas, usa",
175446,"pine bush, new york, usa",
175463,"cambridge, illinois, usa",55.0
175493,"münchen, bayern, germany",30.0
175505,"grayslake, illinois, usa",51.0
175509,"river edge, new jersey, usa",
175510,"hagen, nordrhein-westfalen, germany",32.0
175512,"brockton, massachusetts, usa",31.0
175517,"brookline, massachusetts, usa",
175529,"rockland, ,",
175536,"dresden, sachsen, germany",27.0
175559,"philadelphia, pennsylvania, usa",
175576,"ottawa, ontario, canada",30.0
175592,"carlsbad, california, usa",44.0
175610,"columbia, south carolina, usa",62.0
175636,"san antonio, texas, usa",46.0
175647,"nieuwegein, n/a, netherlands",
175703,"montreal, quebec, canada",27.0
175739,"provo, utah, usa",39.0
175754,"mercer, pennsylvania, usa",27.0
175794,"rockford, illinois, usa",32.0
175805,"toronto, ontario, canada",
175822,"vevey, vaud, switzerland",24.0
175828,"south surrey, british columbia, canada",33.0
175832,"skillman, new jersey, usa",48.0
175837,"lancaster, california, usa",57.0
175851,"eustis, florida, usa",
175865,"chicago, illinois, usa",36.0
175880,"bury st edmunds, england, united kingdom",0.0
175886,"hindmarsh island, south australia, australia",52.0
175888,"tucson, arizona, usa",
175891,"los palacios, sevilla, spain",24.0
175977,"napa, california, usa",
176005,"coos bay, oregon, usa",
176010,"courtenay, british columbia, canada",
176023,"new york, new york, usa",28.0
176037,"manning, south carolina, usa",74.0
176054,"coquitlam, british columbia, canada",
176062,"bickley, western australia, australia",37.0
176074,"santa ana, california, usa",63.0
176075,"new brighton, minnesota, usa",15.0
176094,"pittsburgh, pennsylvania, usa",22.0
176098,"morgan hill, california, usa",26.0
176112,"`s-hertogenbosch, noord brabant, netherlands",30.0
176122,"nürtingen, baden-wuerttemberg, germany",
176159,"münchen, bayern, germany",
176161,"vancouver, british columbia, canada",
176162,"depew, new york, usa",21.0
176169,"san francisco, california, usa",
176181,"cape girardeau, missouri, usa",29.0
176214,"springdale, arkansas, usa",34.0
176230,"cheyenne, wyoming, usa",
176256,"andrews, indiana, usa",32.0
176293,"wayne, new jersey, usa",
176336,"wilmington, north carolina, usa",
176340,"brick, new jersey, usa",61.0
176348,"louisville, kentucky, usa",33.0
176367,"council bluffs, iowa, usa",
176374,"lisboa, lisboa, portugal",34.0
176417,"norwich, england, united kingdom",
176444,"tribano, veneto, italy",29.0
176452,"atlanta, georgia, usa",
176459,"brossard, quebec, canada",30.0
